Дата_продажи,Артикул,Наименование_товара,Категория,Количество,Единица_измерения,Цена_за_ед_KZT,Сумма_KZT,ID_Клиента,Склад_отгрузки,Остаток_на_конец_дня
2026-07-03,EKT-AUT-001,Выключатель автоматический 1P 16A C 4.5кА ВА47-29,Модульное оборудование,26,шт,1150.0,29900.0,CLNT-1025,Склад Астана (Главный РЦ),1331
2026-07-03,EKT-AUT-001,Выключатель автоматический 1P 16A C 4.5кА ВА47-29,Модульное оборудование,82,шт,1150.0,94300.0,CLNT-1060,Склад Астана (Главный РЦ),1249
2026-07-03,EKT-AUT-002,Выключатель автоматический 1P 25A C 4.5кА ВА47-29,Модульное оборудование,83,шт,1150.0,95450.0,CLNT-1087,Склад Алматы (Южный РЦ),2064
2026-07-03,EKT-AUT-003,Выключатель автоматический 3P 32A C 6кА Easy9,Модульное оборудование,11,шт,4600.0,50600.0,CLNT-1030,Склад Астана (Главный РЦ),435
2026-07-03,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,28,шт,4200.0,117600.0,CLNT-1092,Склад Астана (Главный РЦ),819
2026-07-03,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,24,шт,4200.0,100800.0,CLNT-1063,Склад Алматы (Южный РЦ),712
2026-07-03,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,10,шт,4200.0,42000.0,CLNT-1100,Склад Алматы (Южный РЦ),702
2026-07-03,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,1,шт,4200.0,4200.0,CLNT-1030,Склад Астана (Главный РЦ),818
2026-07-03,EKT-AUT-005,Дифференциальный автомат 1P+N 16A C 30мА АВДТ32,Модульное оборудование,16,шт,3850.0,61600.0,CLNT-1058,Склад Астана (Главный РЦ),913
2026-07-03,EKT-AUT-005,Дифференциальный автомат 1P+N 16A C 30мА АВДТ32,Модульное оборудование,11,шт,3850.0,42350.0,CLNT-1045,Склад Астана (Главный РЦ),902
2026-07-03,EKT-AUT-005,Дифференциальный автомат 1P+N 16A C 30мА АВДТ32,Модульное оборудование,20,шт,3850.0,77000.0,CLNT-1042,Склад Астана (Главный РЦ),882
2026-07-03,EKT-AUT-005,Дифференциальный автомат 1P+N 16A C 30мА АВДТ32,Модульное оборудование,19,шт,3850.0,73150.0,CLNT-1007,Склад Астана (Главный РЦ),863
2026-07-03,EKT-AUT-006,Автоматический выключатель дифференциальный 3P+N 63A,Модульное оборудование,2,шт,18500.0,37000.0,CLNT-1064,Склад Астана (Главный РЦ),67
2026-07-03,EKT-AUT-006,Автоматический выключатель дифференциальный 3P+N 63A,Модульное оборудование,3,шт,18500.0,55500.0,CLNT-1042,Склад Астана (Главный РЦ),64
2026-07-03,EKT-LGT-001,Панель светодиодная LED 600x600 36W 4000K Опал,Светотехника,5,шт,5400.0,27000.0,CLNT-1098,Склад Астана (Главный РЦ),1203
2026-07-03,EKT-LGT-001,Панель светодиодная LED 600x600 36W 4000K Опал,Светотехника,20,шт,5400.0,108000.0,CLNT-1014,Склад Алматы (Южный РЦ),918
2026-07-03,EKT-LGT-001,Панель светодиодная LED 600x600 36W 4000K Опал,Светотехника,12,шт,5400.0,64800.0,CLNT-1006,Склад Астана (Главный РЦ),1191
2026-07-03,EKT-LGT-002,Прожектор светодиодный 50W 6500K IP65 SMD,Светотехника,12,шт,4800.0,57600.0,CLNT-1026,Склад Астана (Главный РЦ),709
2026-07-03,EKT-LGT-002,Прожектор светодиодный 50W 6500K IP65 SMD,Светотехника,17,шт,4800.0,81600.0,CLNT-1047,Склад Астана (Главный РЦ),692
2026-07-03,EKT-LGT-003,Лампа светодиодная LED A60 11W E27 4000K,Светотехника,16,шт,420.0,6720.0,CLNT-1006,Склад Астана (Главный РЦ),1765
2026-07-03,EKT-LGT-003,Лампа светодиодная LED A60 11W E27 4000K,Светотехника,43,шт,420.0,18060.0,CLNT-1093,Склад Астана (Главный РЦ),1722
2026-07-03,EKT-LGT-004,Светильник пылевлагозащищенный ЛСП 2х36W IP65,Светотехника,8,шт,6200.0,49600.0,CLNT-1031,Склад Астана (Главный РЦ),488
2026-07-03,EKT-LGT-004,Светильник пылевлагозащищенный ЛСП 2х36W IP65,Светотехника,6,шт,6200.0,37200.0,CLNT-1086,Склад Астана (Главный РЦ),482
2026-07-03,EKT-LGT-005,Светильник аварийный светодиодный 30 LED с АКБ,Светотехника,12,шт,3100.0,37200.0,CLNT-1083,Склад Астана (Главный РЦ),300
2026-07-03,EKT-ELU-001,Розетка 2-местная с заземлением белая Glossa,Электроустановочные изделия,27,шт,1450.0,39150.0,CLNT-1100,Склад Астана (Главный РЦ),1149
2026-07-03,EKT-ELU-001,Розетка 2-местная с заземлением белая Glossa,Электроустановочные изделия,32,шт,1450.0,46400.0,CLNT-1002,Склад Астана (Главный РЦ),1117
2026-07-03,EKT-ELU-001,Розетка 2-местная с заземлением белая Glossa,Электроустановочные изделия,28,шт,1450.0,40600.0,CLNT-1032,Склад Астана (Главный РЦ),1089
2026-07-03,EKT-ELU-002,Выключатель 1-клавишный белый Glossa,Электроустановочные изделия,68,шт,1154.19,78484.92,CLNT-1102,Склад Астана (Главный РЦ),1935
2026-07-03,EKT-ELU-003,Рамка 3 поста универсальная белая Glossa,Электроустановочные изделия,19,шт,850.0,16150.0,CLNT-1036,Склад Астана (Главный РЦ),397
2026-07-03,EKT-ELU-004,Вилка каучуковая прямая 16A IP44,Электроустановочные изделия,28,шт,720.0,20160.0,CLNT-1015,Склад Астана (Главный РЦ),574
2026-07-03,EKT-CNS-001,Кабель-канал 25х16 мм белый (упак. 40м),Кабельнесущие системы,246,м,160.0,39360.0,CLNT-1064,Склад Астана (Главный РЦ),1532
2026-07-03,EKT-CNS-001,Кабель-канал 25х16 мм белый (упак. 40м),Кабельнесущие системы,113,м,160.0,18080.0,CLNT-1119,Склад Астана (Главный РЦ),1419
2026-07-03,EKT-CNS-001,Кабель-канал 25х16 мм белый (упак. 40м),Кабельнесущие системы,190,м,160.0,30400.0,CLNT-1036,Склад Алматы (Южный РЦ),5895
2026-07-03,EKT-CNS-002,Лоток перфорированный оцинкованный 100х50х3000,Кабельнесущие системы,90,м,2725.84,245325.6,CLNT-1032,Склад Алматы (Южный РЦ),1731
2026-07-03,EKT-CNS-002,Лоток перфорированный оцинкованный 100х50х3000,Кабельнесущие системы,73,м,2850.0,208050.0,CLNT-1112,Склад Астана (Главный РЦ),560
2026-07-03,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,293,м,75.0,21975.0,CLNT-1022,Склад Астана (Главный РЦ),3520
2026-07-03,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,401,м,75.0,30075.0,CLNT-1006,Склад Астана (Главный РЦ),3119
2026-07-03,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,86,м,75.0,6450.0,CLNT-1061,Склад Астана (Главный РЦ),3033
2026-07-03,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,169,м,75.0,12675.0,CLNT-1085,Склад Астана (Главный РЦ),12764
2026-07-03,EKT-SHT-001,Корпус металлический ЩРн-24з-1 36 УХЛ3 IP31,Щитовое оборудование,3,шт,14200.0,42600.0,CLNT-1026,Склад Астана (Главный РЦ),144
2026-07-03,EKT-SHT-001,Корпус металлический ЩРн-24з-1 36 УХЛ3 IP31,Щитовое оборудование,12,шт,14200.0,170400.0,CLNT-1098,Склад Астана (Главный РЦ),132
2026-07-03,EKT-SHT-001,Корпус металлический ЩРн-24з-1 36 УХЛ3 IP31,Щитовое оборудование,3,шт,14200.0,42600.0,CLNT-1047,Склад Астана (Главный РЦ),129
2026-07-03,EKT-SHT-002,Счетчик э/э многотарифный 3-фазный прямого включения,Щитовое оборудование,1,шт,24500.0,24500.0,CLNT-1067,Склад Астана (Главный РЦ),114
2026-07-03,EKT-SHT-002,Счетчик э/э многотарифный 3-фазный прямого включения,Щитовое оборудование,1,шт,24500.0,24500.0,CLNT-1071,Склад Алматы (Южный РЦ),202
2026-07-03,EKT-SHT-003,Шина нулевая изолированная на DIN-рейку 8х12 / 12 групп,Щитовое оборудование,56,шт,480.0,26880.0,CLNT-1113,Склад Астана (Главный РЦ),1546
2026-07-03,EKT-SHT-004,Наконечник кабельный медный луженый ТМЛ 16-8-6,Щитовое оборудование,156,шт,110.0,17160.0,CLNT-1045,Склад Алматы (Южный РЦ),11647
2026-07-03,EKT-SHT-004,Наконечник кабельный медный луженый ТМЛ 16-8-6,Щитовое оборудование,232,шт,110.0,25520.0,CLNT-1049,Склад Алматы (Южный РЦ),11415
2026-07-03,EKT-SHT-004,Наконечник кабельный медный луженый ТМЛ 16-8-6,Щитовое оборудование,199,шт,110.0,21890.0,CLNT-1042,Склад Алматы (Южный РЦ),11216
2026-07-04,EKT-CBL-002,Кабель ВВГнг(А)-LS 3х2.5 (бухта 100м),Кабель и провод,18,м,680.0,12240.0,CLNT-1074,Склад Алматы (Южный РЦ),8410
2026-07-04,EKT-CBL-003,Провод СИП-4 4х16 (барабан),Кабель и провод,14,м,950.0,13300.0,CLNT-1050,Склад Алматы (Южный РЦ),2472
2026-07-04,EKT-CBL-005,Провод ПВС 3х2.5 соединительный белый,Кабель и провод,41,м,540.0,22140.0,CLNT-1032,Склад Астана (Главный РЦ),2250
2026-07-04,EKT-AUT-002,Выключатель автоматический 1P 25A C 4.5кА ВА47-29,Модульное оборудование,12,шт,1150.0,13800.0,CLNT-1000,Склад Алматы (Южный РЦ),2052
2026-07-04,EKT-AUT-003,Выключатель автоматический 3P 32A C 6кА Easy9,Модульное оборудование,6,шт,4600.0,27600.0,CLNT-1047,Склад Астана (Главный РЦ),429
2026-07-04,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,4,шт,4200.0,16800.0,CLNT-1112,Склад Алматы (Южный РЦ),698
2026-07-04,EKT-LGT-001,Панель светодиодная LED 600x600 36W 4000K Опал,Светотехника,2,шт,5400.0,10800.0,CLNT-1042,Склад Астана (Главный РЦ),1189
2026-07-04,EKT-LGT-002,Прожектор светодиодный 50W 6500K IP65 SMD,Светотехника,3,шт,4800.0,14400.0,CLNT-1100,Склад Алматы (Южный РЦ),341
2026-07-04,EKT-LGT-003,Лампа светодиодная LED A60 11W E27 4000K,Светотехника,8,шт,420.0,3360.0,CLNT-1097,Склад Астана (Главный РЦ),1714
2026-07-04,EKT-ELU-002,Выключатель 1-клавишный белый Glossa,Электроустановочные изделия,10,шт,1200.0,12000.0,CLNT-1048,Склад Алматы (Южный РЦ),1780
