Дата_продажи,Артикул,Наименование_товара,Категория,Количество,Единица_измерения,Цена_за_ед_KZT,Сумма_KZT,ID_Клиента,Склад_отгрузки,Остаток_на_конец_дня,Тип_Транзакции,Примечание_Закупщика
2026-07-28,EKT-CNS-002,Лоток перфорированный оцинкованный 100х50х3000,Кабельнесущие системы,67,м,2850.0,190950.0,CLNT-1108,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,252,м,75.0,18900.0,CLNT-1111,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-CNS-003,Труба гофрированная ПВХ d20 с протяжкой (100м),Кабельнесущие системы,206,м,75.0,15450.0,CLNT-1026,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-001,Корпус металлический ЩРн-24з-1 36 УХЛ3 IP31,Щитовое оборудование,20,шт,14200.0,284000.0,CLNT-1026,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-001,Корпус металлический ЩРн-24з-1 36 УХЛ3 IP31,Щитовое оборудование,8,шт,14200.0,113600.0,CLNT-1057,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-002,Счетчик э/э многотарифный 3-фазный прямого включения,Щитовое оборудование,10,шт,24500.0,245000.0,CLNT-1071,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-002,Счетчик э/э многотарифный 3-фазный прямого включения,Щитовое оборудование,3,шт,24500.0,73500.0,CLNT-1092,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-003,Шина нулевая изолированная на DIN-рейку 8х12 / 12 групп,Щитовое оборудование,53,шт,480.0,25440.0,CLNT-1053,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-003,Шина нулевая изолированная на DIN-рейку 8х12 / 12 групп,Щитовое оборудование,41,шт,480.0,19680.0,CLNT-1133,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-004,Наконечник кабельный медный луженый ТМЛ 16-8-6,Щитовое оборудование,204,шт,110.0,22440.0,CLNT-1023,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-28,EKT-SHT-004,Наконечник кабельный медный луженый ТМЛ 16-8-6,Щитовое оборудование,165,шт,110.0,18150.0,CLNT-1037,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-001,Кабель ВВГнг(А)-LS 3х1.5 (бухта 100м),Кабель и провод,245,м,420.0,102900.0,CLNT-1098,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-001,Кабель ВВГнг(А)-LS 3х1.5 (бухта 100м),Кабель и провод,154,м,420.0,64680.0,CLNT-1103,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-002,Кабель ВВГнг(А)-LS 3х2.5 (бухта 100м),Кабель и провод,319,м,680.0,216920.0,CLNT-1038,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-002,Кабель ВВГнг(А)-LS 3х2.5 (бухта 100м),Кабель и провод,195,м,680.0,132600.0,CLNT-1129,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-003,Провод СИП-4 4х16 (барабан),Кабель и провод,120,м,950.0,114000.0,CLNT-1127,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-003,Провод СИП-4 4х16 (барабан),Кабель и провод,103,м,950.0,97850.0,CLNT-1134,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-004,Кабель витая пара UTP 4 пары Cat 5e PVC 305м,Кабель и провод,182,м,180.0,32760.0,CLNT-1102,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-004,Кабель витая пара UTP 4 пары Cat 5e PVC 305м,Кабель и провод,162,м,180.0,29160.0,CLNT-1055,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-005,Провод ПВС 3х2.5 соединительный белый,Кабель и провод,124,м,540.0,66960.0,CLNT-1134,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-005,Провод ПВС 3х2.5 соединительный белый,Кабель и провод,85,м,540.0,45900.0,CLNT-1016,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-006,Кабель гибкий резиновый КГ-ХЛ 3х4+1х2.5,Кабель и провод,44,м,1450.0,63800.0,CLNT-1061,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-CBL-006,Кабель гибкий резиновый КГ-ХЛ 3х4+1х2.5,Кабель и провод,36,м,1450.0,52200.0,CLNT-1062,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-001,Выключатель автоматический 1P 16A C 4.5кА ВА47-29,Модульное оборудование,110,шт,1150.0,126500.0,CLNT-1034,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-001,Выключатель автоматический 1P 16A C 4.5кА ВА47-29,Модульное оборудование,71,шт,1150.0,81650.0,CLNT-1078,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-002,Выключатель автоматический 1P 25A C 4.5кА ВА47-29,Модульное оборудование,77,шт,1150.0,88550.0,CLNT-1131,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-002,Выключатель автоматический 1P 25A C 4.5кА ВА47-29,Модульное оборудование,50,шт,1150.0,57500.0,CLNT-1135,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-003,Выключатель автоматический 3P 32A C 6кА Easy9,Модульное оборудование,35,шт,4600.0,161000.0,CLNT-1099,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-003,Выключатель автоматический 3P 32A C 6кА Easy9,Модульное оборудование,21,шт,4600.0,96600.0,CLNT-1028,Склад Алматы (Южный РЦ),0,Регулярная продажа,Штатный торговый оборот
2026-07-29,EKT-AUT-004,УЗО 2P 40A 30мА электронное ВД1-63,Модульное оборудование,29,шт,4200.0,121800.0,CLNT-1053,Склад Астана (Главный РЦ),0,Регулярная продажа,Штатный торговый оборот
